"subject" "activity" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-min()-X" "tBodyAcc-min()-Y" "tBodyAcc-min()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-min()-X" "tGravityAcc-min()-Y" "tGravityAcc-min()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-min()-X" "tBodyAccJerk-min()-Y" "tBodyAccJerk-min()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-min()-X" "tBodyGyro-min()-Y" "tBodyGyro-min()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-min()-X" "tBodyGyroJerk-min()-Y" "tBodyGyroJerk-min()-Z" "tBodyAccMag-std()" "tBodyAccMag-min()" "tGravityAccMag-std()" "tGravityAccMag-min()" "tBodyAccJerkMag-std()" "tBodyAccJerkMag-min()" "tBodyGyroMag-std()" "tBodyGyroMag-min()" "tBodyGyroJerkMag-std()" "tBodyGyroJerkMag-min()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-min()-X" "fBodyAcc-min()-Y" "fBodyAcc-min()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-min()-X" "fBodyAccJerk-min()-Y" "fBodyAccJerk-min()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-min()-X" "fBodyGyro-min()-Y" "fBodyGyro-min()-Z" "fBodyAccMag-std()" "fBodyAccMag-min()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-min()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-min()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-min()"
8 "STANDING" -0.988815418148148 -0.938479429074074 -0.926065255185185 0.841091105185185 0.67100199462963 0.815178526259259 -0.987690217222222 -0.958904114074074 -0.918293913703704 0.972215735185185 -0.0754310953792593 -0.113268447592593 -0.989198879814815 -0.976442140740741 -0.982610899259259 0.984127692037037 0.980887366851852 0.975059153703704 -0.972990379814815 -0.969421045555556 -0.974118322407407 0.825282187592593 0.904697982037037 0.804597581296296 -0.981573085740741 -0.985508765185185 -0.989270900740741 0.980442969814815 0.985917655925926 0.988334040740741 -0.937187185222222 -0.981350936481482 -0.937187185222222 -0.981350936481482 -0.979932239074074 -0.981326509814815 -0.95322478962963 -0.954596744814815 -0.982460332222222 -0.988788209259259 -0.98918374962963 -0.936231722777778 -0.919744963888889 -0.992825088148148 -0.962511253703704 -0.963957410777778 -0.990414086851852 -0.97858173 -0.984465744444444 -0.991234577222222 -0.986364168888889 -0.983568732592593 -0.974200997592593 -0.968055495925926 -0.975976456111111 -0.990430799259259 -0.982069681111111 -0.986470828888889 -0.938628186322222 -0.963623651851852 -0.979135440925926 -0.979146817592593 -0.954119826296296 -0.977527008333333 -0.981832336296296 -0.986334158888889
9 "STANDING" -0.975741252444444 -0.938635759333333 -0.919295805777778 0.820962860444444 0.659900576222222 0.813150482 -0.989103160444444 -0.972573867555556 -0.932245295111111 0.976995479777778 0.00816576986888889 -0.00609679332666667 -0.969973398888889 -0.963849332888889 -0.970584264666667 0.962621183555556 0.971540294 0.967002044222222 -0.921990612 -0.946046640444444 -0.939889737333333 0.774751076 0.883864976888889 0.789239618666667 -0.949105691555556 -0.975036530444444 -0.969726483555556 0.948937800666667 0.978437494444444 0.976152408222222 -0.936105010444444 -0.984965725555556 -0.936105010444444 -0.984965725555556 -0.963764177777778 -0.975255751111111 -0.908291403111111 -0.954845839555556 -0.965287050888889 -0.973713849111111 -0.977579248444444 -0.938790016888889 -0.913896832222222 -0.987761331111111 -0.981004628666667 -0.974661114444444 -0.971278823333333 -0.968234579555556 -0.972588748666667 -0.988348593111111 -0.975073305333333 -0.977728358666667 -0.924738576444444 -0.941950576888889 -0.944942811777778 -0.976283093111111 -0.982803328444444 -0.970491251777778 -0.940265546444444 -0.976210659555556 -0.963593159555556 -0.974743928888889 -0.910909659555556 -0.959370564 -0.964770799111111 -0.982123520888889
10 "STANDING" -0.978403481818182 -0.919561843409091 -0.941271440454545 0.81073652 0.65087373 0.814098061363636 -0.991259485 -0.975410724090909 -0.959579657727273 0.9714513925 -0.0236647114772727 0.0265497161295455 -0.964311490454545 -0.941328663409091 -0.9764306 0.954632660681818 0.947140331363636 0.972619144545455 -0.929895057954545 -0.958861164090909 -0.953681099545455 0.7950045475 0.881328584772727 0.8005245425 -0.950367548409091 -0.976445016590909 -0.969051030681818 0.947470161818182 0.976704163863636 0.969386280454545 -0.937264537954545 -0.984909011818182 -0.937264537954545 -0.984909011818182 -0.952058214545455 -0.970014928636364 -0.920486810227273 -0.956973091363636 -0.964409410454545 -0.979179836363636 -0.982949246136364 -0.921860476590909 -0.938098683181818 -0.976028339318182 -0.974332230909091 -0.979278499772727 -0.968612135909091 -0.944847393636364 -0.979428729090909 -0.984721116590909 -0.970477006590909 -0.975553191136364 -0.932273942727273 -0.958399857954545 -0.958901257272727 -0.985853657954545 -0.978480074772727 -0.985096741590909 -0.945048242954545 -0.964822626136364 -0.952105964545455 -0.958901790909091 -0.922961550454545 -0.975920677272727 -0.965055815454545 -0.980690786136364
11 "STANDING" -0.994978878723404 -0.964173331702128 -0.986382712765957 0.846755654042553 0.678324933404255 0.839918649574468 -0.994529398085106 -0.981047828723404 -0.989433253617021 0.97420741212766 -0.149734466808511 0.127535304702128 -0.992527404255319 -0.979428279574468 -0.990132989574468 0.989182744042553 0.982677560851064 0.986837842765957 -0.980242494680851 -0.994210471914894 -0.980636664893617 0.829500964680851 0.911706227659574 0.812845748510638 -0.986690403617021 -0.995571631276596 -0.990663218510638 0.985612531276596 0.995942280851064 0.992222734042553 -0.98030536893617 -0.992884902765957 -0.98030536893617 -0.992884902765957 -0.988853960638298 -0.982904513617021 -0.977071437446808 -0.98562878 -0.992579166595745 -0.988948297021277 -0.995573762978723 -0.96350679 -0.985958517446809 -0.994114656595745 -0.983506917021277 -0.991949266382979 -0.993414564042553 -0.981185823617021 -0.990378149574468 -0.99372987 -0.986292637234043 -0.985324915106383 -0.981009115744681 -0.994353086595745 -0.98230878106383 -0.99269313 -0.996192672765957 -0.989506554893617 -0.981503969574468 -0.987774185106383 -0.98802123106383 -0.985711717234043 -0.977437710851064 -0.983612698297872 -0.992277468510638 -0.993387972553191
12 "STANDING" -0.981243992459016 -0.923140254098361 -0.920684800114754 0.823599805409836 0.656940828360656 0.807693367704918 -0.985314210491803 -0.970482614590164 -0.939534099016393 0.971079912786885 -0.197797419836066 -0.0521870677639344 -0.972440195081967 -0.953203115409836 -0.975556976885246 0.965082419180328 0.962336750327869 0.967620951639344 -0.883655251803279 -0.941469207540984 -0.950364757540984 0.767112760327869 0.875362770983607 0.79064709557377 -0.955415641803279 -0.971195487377049 -0.973689389672131 0.95958138442623 0.971360310327869 0.97765519704918 -0.935232945245902 -0.982632790655738 -0.935232945245902 -0.982632790655738 -0.962678857213115 -0.972532866393443 -0.852271618032787 -0.95033773295082 -0.961923171967213 -0.975297609508197 -0.983647207377049 -0.922852028360656 -0.914189183770492 -0.987113470327869 -0.980060602622951 -0.980159949836066 -0.975581439016393 -0.95666634442623 -0.978792832786885 -0.986928966229508 -0.969514538196721 -0.980713487213115 -0.884385204098361 -0.938529853770492 -0.954335764426229 -0.934142586393443 -0.980448960327869 -0.984731325737705 -0.939741929016393 -0.977697620491803 -0.964145595245902 -0.97500044852459 -0.850033171967213 -0.941235071147541 -0.962909739016393 -0.980845432786885
13 "STANDING" -0.991020759298246 -0.949422439473684 -0.967538031754386 0.839750082105263 0.670682884736842 0.829046862631579 -0.992232401754386 -0.974681225789474 -0.976827157368421 0.960262371403509 -0.21773374245614 -0.0551802710701754 -0.987636104210526 -0.977704172105263 -0.986926242631579 0.981862603333333 0.980734183684211 0.980737007719298 -0.955577395789474 -0.971721755964912 -0.973436596140351 0.810712066140351 0.895052698421053 0.810194128947368 -0.978465124561404 -0.980982661403509 -0.985177042982456 0.980091566315789 0.979193792807018 0.985341247368421 -0.968519673859649 -0.987687677894737 -0.968519673859649 -0.987687677894737 -0.981865616666667 -0.982711650701754 -0.944980198421053 -0.977932516666667 -0.976197659649123 -0.986864216315789 -0.991817705263158 -0.947179813157895 -0.964048080877193 -0.991012257894737 -0.975689394736842 -0.989784254210526 -0.988185112807018 -0.979412252631579 -0.987871530526316 -0.993759619824561 -0.984799390350877 -0.981523087719298 -0.955818411578947 -0.97142515122807 -0.97553326754386 -0.984422943508772 -0.989401976140351 -0.98953246631579 -0.970445378947368 -0.981021135614035 -0.980621262631579 -0.982289700877193 -0.946857485438596 -0.979066108245614 -0.976467330175439 -0.983459634561404
14 "STANDING" -0.973268905 -0.928525725333333 -0.9222763115 0.825866892333333 0.662973014666667 0.809857027333333 -0.972005366333333 -0.965781048333333 -0.940757718 0.886081886333333 -0.208326331833333 -0.349687738166667 -0.978248526 -0.966362425833333 -0.970766734 0.975631521166667 0.972233688333333 0.966558632166667 -0.9610917615 -0.9462806205 -0.946589134666667 0.815900773166667 0.876725048333333 0.786349136666667 -0.969948875166667 -0.9706929555 -0.974687865833333 0.971585729833333 0.972408581166667 0.978598087 -0.936735577166667 -0.981547175 -0.936735577166667 -0.981547175 -0.970437182833333 -0.974542711 -0.931426203833333 -0.969745297666667 -0.966834217 -0.983761058666667 -0.973605553666667 -0.926055903 -0.917781858666667 -0.986153918166667 -0.9744764865 -0.974353247666667 -0.980396601666667 -0.967830182166667 -0.973594305166667 -0.9898585165 -0.984771219666667 -0.977041354166667 -0.962741032833333 -0.944306864 -0.950162705166667 -0.992302843333333 -0.983495741833333 -0.982533865 -0.939799869833333 -0.978113572 -0.969677515666667 -0.978262970166667 -0.934815560833333 -0.975738365833333 -0.966019259166667 -0.9827852765
15 "STANDING" -0.988949247358491 -0.931900148301887 -0.951670257924528 0.838151431509434 0.661984212830189 0.823316326415094 -0.988432084716981 -0.965687978301887 -0.958810153207547 0.981404270754717 -0.14644883709434 0.0563488210339623 -0.985459068490566 -0.967720399622641 -0.985301940754717 0.980590485849057 0.973752768679245 0.983557403018868 -0.947790802075472 -0.971332584339623 -0.968167046415094 0.808883264339623 0.898541147358491 0.802054756603774 -0.971514312075472 -0.988107413962264 -0.981293117924528 0.972558107358491 0.989160330943396 0.982132629433962 -0.948600432641509 -0.98994905509434 -0.948600432641509 -0.98994905509434 -0.979994800566038 -0.980759407924528 -0.931286778679245 -0.970626565283019 -0.98143282754717 -0.985479423962264 -0.990060962641509 -0.930286443396226 -0.947905911320755 -0.992100119245283 -0.967682323396226 -0.979537321886792 -0.986934133584906 -0.969934103584906 -0.986654459433962 -0.992999046603774 -0.985344970754717 -0.983709418301887 -0.948275234150943 -0.969442882075472 -0.971282183584906 -0.989044138301887 -0.988455700566038 -0.986280970188679 -0.950204045849057 -0.978185831132075 -0.980184086603774 -0.980325520377359 -0.928838303773585 -0.981035453584906 -0.980329709433962 -0.990232841698113
16 "STANDING" -0.989076811794872 -0.960298267692308 -0.953468961666667 0.844589958846154 0.677277043717949 0.829169933589744 -0.985359689871795 -0.980552435769231 -0.959562830769231 0.956723458974359 -0.0358320981410256 -0.173958243948718 -0.991026497435897 -0.98262195474359 -0.988073825641026 0.988474130641026 0.984645226923077 0.985433454871795 -0.973400107564103 -0.980110277307692 -0.982357006410256 0.822603257692308 0.90501788525641 0.81736089025641 -0.987102322692308 -0.992589441153846 -0.992698522948718 0.984568365897436 0.993237700897436 0.99276365525641 -0.95729449448718 -0.992094203974359 -0.95729449448718 -0.992094203974359 -0.986761550641026 -0.985438451538462 -0.964105768461539 -0.98444096474359 -0.990809427435897 -0.990670517307692 -0.989100620641026 -0.958174310128205 -0.948540267051282 -0.989686868589744 -0.984738318974359 -0.983105010897436 -0.991847149615385 -0.984236462179487 -0.98865796025641 -0.993654133205128 -0.988749348076923 -0.984063321923077 -0.973926885 -0.978402418717949 -0.983527402051282 -0.987898922820513 -0.990164435641026 -0.992228824615385 -0.957173571923077 -0.982415074102564 -0.985912716923077 -0.984418452948718 -0.963574736025641 -0.977189161153846 -0.990672800769231 -0.992370028333333
17 "STANDING" -0.991163919871795 -0.968176663717949 -0.970462679230769 0.844346076794872 0.683185309102564 0.834800235 -0.985751365769231 -0.975810476025641 -0.969171762179487 0.91999331474359 -0.235584098333333 -0.208170978358974 -0.992094005512821 -0.98666125974359 -0.991217027307692 0.988541081538462 0.988199295897436 0.988060278974359 -0.981373082948718 -0.985121164615385 -0.985538363333333 0.834313357820513 0.907438759230769 0.820776891538462 -0.989257196282051 -0.993699908589744 -0.992327099487179 0.986982620897436 0.994982053846154 0.992411566410256 -0.975377309871795 -0.988434635769231 -0.975377309871795 -0.988434635769231 -0.990363248205128 -0.985058686794872 -0.977680837435897 -0.982950007564103 -0.992372117307692 -0.99225232025641 -0.991318528333333 -0.966427323846154 -0.966999000897436 -0.989744406153846 -0.980945245641026 -0.983315198717949 -0.992775377692308 -0.988200349487179 -0.991450377692308 -0.994242653974359 -0.989088148333333 -0.988842356410256 -0.981791318076923 -0.983946584871795 -0.986725274871795 -0.993963995512821 -0.991782757820513 -0.992284434358974 -0.975504840641026 -0.983069446538462 -0.989472086666667 -0.985335548205128 -0.977263418717949 -0.99276544 -0.992177303589744 -0.992935380384615
18 "STANDING" -0.992019762739726 -0.95422343630137 -0.961873909178082 0.842233946438356 0.672035931232877 0.83125525260274 -0.994270075205479 -0.981335941917808 -0.976044291369863 0.965526328767123 -0.18038896 -0.0519394275616438 -0.989436673835616 -0.975277836849315 -0.988455249452055 0.986318337671233 0.981847439863014 0.986320125205479 -0.962254249589041 -0.980417134246575 -0.972820402739726 0.818995443013699 0.904360571917808 0.81085050890411 -0.981970965890411 -0.991151973150685 -0.986259015753425 0.98217598109589 0.992699713972603 0.987494516575342 -0.972285545479452 -0.989323718356164 -0.972285545479452 -0.989323718356164 -0.986015285890411 -0.982511361506849 -0.959797118082192 -0.979450051506849 -0.988519665753425 -0.987368108082192 -0.992789068493151 -0.952911994794521 -0.957216177945206 -0.992804866849315 -0.986116490547945 -0.988884942739726 -0.990287933424657 -0.977179032191781 -0.989275839041096 -0.993542788356164 -0.986536147534247 -0.985149727534247 -0.962272711643836 -0.978801848493151 -0.974822589589041 -0.989916116438356 -0.99333682890411 -0.991995116575342 -0.973264853561644 -0.989552039589041 -0.986277356712329 -0.985288377123288 -0.95911345739726 -0.987042566986301 -0.988407465205479 -0.992545890684931
19 "STANDING" -0.989910996849315 -0.944430270684931 -0.952599653972603 0.837977048493151 0.669794211232877 0.822209155753425 -0.992411542465753 -0.971426607808219 -0.958862043972603 0.961457649863014 -0.202741152054795 0.12360035439726 -0.984792035205479 -0.970543276575342 -0.986142491917808 0.978670725753425 0.972891998082192 0.981773067123288 -0.946109711917808 -0.96957632369863 -0.960734258356164 0.81004437630137 0.898924300684932 0.79943024890411 -0.97512668739726 -0.988096672191781 -0.983453911232877 0.974648524383562 0.988797909863014 0.983146526986301 -0.962549342465753 -0.986084767945205 -0.962549342465753 -0.986084767945205 -0.979640838082192 -0.979627243835616 -0.937951031506849 -0.956052542191781 -0.983069427945205 -0.985804376164384 -0.991161671369863 -0.943193755068493 -0.947753961643836 -0.990916000547945 -0.978678827260274 -0.982713301780822 -0.985913722328767 -0.973588517808219 -0.987524587534247 -0.993475910958904 -0.981216529315069 -0.982124940136986 -0.946607045616438 -0.966967238082192 -0.963212791780822 -0.979126199178082 -0.984466574246575 -0.982863819589041 -0.964259110821918 -0.987793147534247 -0.979179149452055 -0.980187572328767 -0.936723548493151 -0.972497202876712 -0.982228582191781 -0.989437060547945
20 "STANDING" -0.967209961232877 -0.87541041109589 -0.913142481643836 0.798412135753425 0.626381412739726 0.80707698109589 -0.981916942054795 -0.957462721369863 -0.942437325616438 0.926348553835616 -0.287135662328767 0.05919127963 -0.959528332191781 -0.935605650958904 -0.958936310958904 0.946255616712329 0.938247253287671 0.946794645068493 -0.886749172739726 -0.903913940684931 -0.907343324657534 0.745901162054795 0.849317703972603 0.753968382739726 -0.921644239863014 -0.947633070684932 -0.948669854794521 0.913804515205479 0.948918386164384 0.954517773972603 -0.910672094794521 -0.978455019589041 -0.910672094794521 -0.978455019589041 -0.938454372328767 -0.971241842328767 -0.843683410273973 -0.946467226575342 -0.926328788356164 -0.969816007534247 -0.96980617890411 -0.872525409452055 -0.910995860273973 -0.987032457534247 -0.967373075205479 -0.977002466575343 -0.963098911506849 -0.94047417890411 -0.963973097671233 -0.985831624109589 -0.971712653150685 -0.97263144 -0.890525705068493 -0.901237499589041 -0.914872014383562 -0.973678448356164 -0.96405343630137 -0.978666363013699 -0.918651880273973 -0.973227345479452 -0.936025033013699 -0.965571505753425 -0.849127347123288 -0.952822130273973 -0.927225720410959 -0.957136374794521
21 "STANDING" -0.981419961123596 -0.943601625393258 -0.946123407078652 0.824152050786517 0.665531454719101 0.818976649662921 -0.982906668876405 -0.977681415955056 -0.958590002247191 0.89698587752809 -0.321023753258427 -0.214973699325843 -0.97706335011236 -0.963921458202247 -0.977915677191011 0.970714163370787 0.969740082134831 0.974466358764045 -0.962514526067416 -0.955979192696629 -0.959327022022472 0.821011523258427 0.886687099213483 0.798224920674157 -0.971866494606742 -0.976815894044944 -0.975427259325843 0.97354881741573 0.979631729775281 0.979882771797753 -0.956919898202247 -0.983205048314607 -0.956919898202247 -0.983205048314607 -0.97160651494382 -0.97346986505618 -0.945614401797753 -0.972383249662921 -0.976153687752809 -0.981560601235955 -0.982892836629213 -0.94354515752809 -0.942458908314607 -0.989049923707865 -0.978784068876404 -0.98453477505618 -0.979530485393258 -0.966024075955056 -0.979723339662921 -0.987717127640449 -0.982824772134831 -0.981997382359551 -0.964530315842697 -0.954080913707865 -0.963124572134831 -0.98641537 -0.981415552921348 -0.984867171011236 -0.960041844382022 -0.984379930898876 -0.97192611741573 -0.97580503011236 -0.947763172921348 -0.985795729438202 -0.977706619550562 -0.983210819438202
22 "STANDING" -0.985000527142857 -0.922693288412698 -0.942201655238095 0.825312794285714 0.645950608888889 0.818580492698413 -0.992827298253968 -0.971080742857143 -0.958890201587302 0.971642227301587 -0.205101504444444 0.0253141997507937 -0.975639080634921 -0.952303493968254 -0.981478064920635 0.961549753333333 0.95436906968254 0.974490105396825 -0.917837043333333 -0.964714672857143 -0.96058251031746 0.778930920793651 0.892576362698413 0.792394763650794 -0.949716028730159 -0.984900134285714 -0.979753572380952 0.934665260634921 0.985306371904762 0.97899504031746 -0.939866315079365 -0.985442003650794 -0.939866315079365 -0.985442003650794 -0.958825095396825 -0.981771898253968 -0.900776555555556 -0.968793728888889 -0.966086148412698 -0.985411108730159 -0.987400306031746 -0.923657558412698 -0.938409884920635 -0.992245535396825 -0.978839844920635 -0.974403713809524 -0.978773000952381 -0.956169964285714 -0.984305238253968 -0.98977627047619 -0.974275691269841 -0.975037343174603 -0.919851782380952 -0.962172736666667 -0.963652778888889 -0.982378949365079 -0.984298042222222 -0.988581403650794 -0.943739135238095 -0.97609776031746 -0.95665395968254 -0.978633343174603 -0.900222411269841 -0.973234926349206 -0.965344726666667 -0.979375484920635
